time,rain (mm),pressure_msl (hPa),surface_pressure (hPa),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),sunshine_duration (s)
2023-02-09T16:00,0.00,1030.0,1005.5,370.0,302.0,68.0,792.6,535.5,307.3,250.9,56.5,792.6,444.8,3600.00
2023-02-09T17:00,0.00,1030.5,1005.8,210.0,157.0,53.0,651.1,338.9,140.1,104.8,35.4,651.1,226.2,3600.00
2023-02-09T18:00,0.00,1031.0,1006.0,50.0,30.0,20.0,255.8,104.9,0.0,0.0,0.0,0.0,0.0,1828.57
2023-02-09T19:00,0.00,1031.6,1006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-09T20:00,0.00,1032.0,1006.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-09T21:00,0.00,1032.7,1007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-09T22:00,0.00,1033.3,1007.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-09T23:00,0.00,1033.8,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T00:00,0.00,1033.8,1008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T01:00,0.00,1033.7,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T02:00,0.00,1033.5,1008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T03:00,0.00,1033.1,1007.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T04:00,0.00,1032.7,1007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T05:00,0.00,1032.8,1007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T06:00,0.00,1032.9,1007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T07:00,0.00,1033.2,1007.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T08:00,0.00,1033.7,1008.3,5.0,2.0,3.0,30.4,31.4,13.2,5.3,7.9,60.5,82.7,0.00
2023-02-10T09:00,0.00,1034.7,1009.4,112.0,73.0,39.0,477.9,205.4,176.0,114.7,61.3,499.5,322.8,3327.24
2023-02-10T10:00,0.00,1034.8,1009.7,281.0,218.0,63.0,716.0,427.8,344.9,267.6,77.3,716.0,525.1,3600.00
2023-02-10T11:00,0.00,1034.3,1009.4,429.0,355.0,74.0,824.0,605.4,478.9,396.3,82.6,824.0,675.8,3600.00
2023-02-10T12:00,0.00,1033.3,1008.5,532.0,453.0,79.0,876.9,725.9,560.5,477.2,83.2,876.9,764.7,3600.00
2023-02-10T13:00,0.00,1032.4,1007.7,586.0,506.0,80.0,910.1,781.2,589.5,509.0,80.5,910.1,785.8,3600.00
2023-02-10T14:00,0.00,1031.5,1006.9,575.0,495.0,80.0,906.2,767.5,552.5,475.7,76.9,906.2,737.5,3600.00
2023-02-10T15:00,0.00,1030.9,1006.3,503.0,426.0,77.0,872.8,685.8,457.2,387.2,70.0,872.8,623.3,3600.00
2023-02-10T16:00,0.00,1030.6,1006.0,378.0,309.0,69.0,801.7,541.6,314.6,257.2,57.4,801.7,450.8,3600.00
2023-02-10T17:00,0.00,1030.2,1005.5,216.0,162.0,54.0,660.2,344.8,145.3,109.0,36.3,660.2,231.9,3600.00
2023-02-10T18:00,0.00,1030.2,1005.2,53.0,32.0,21.0,268.0,108.8,0.0,0.0,0.0,0.0,0.0,1909.22
2023-02-10T19:00,0.00,1030.7,1005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T20:00,0.00,1030.9,1005.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T21:00,0.00,1031.5,1006.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T22:00,0.00,1031.5,1006.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-10T23:00,0.00,1031.8,1006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T00:00,0.00,1031.2,1005.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T01:00,0.00,1031.1,1005.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T02:00,0.00,1031.0,1005.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T03:00,0.00,1030.6,1005.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T04:00,0.00,1030.2,1004.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T05:00,0.00,1029.8,1004.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T06:00,0.00,1029.6,1004.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T07:00,0.00,1029.8,1004.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T08:00,0.00,1030.2,1004.8,6.0,2.0,4.0,29.5,34.2,15.5,5.2,10.3,59.3,88.3,0.00
2023-02-11T09:00,0.00,1030.6,1005.4,117.0,79.0,38.0,509.9,211.1,182.2,123.0,59.2,525.8,328.6,3407.10
2023-02-11T10:00,0.00,1030.5,1005.5,290.0,229.0,61.0,741.6,433.8,355.1,280.4,74.7,741.6,531.1,3600.00
2023-02-11T11:00,0.00,1030.3,1005.4,441.0,368.0,73.0,845.3,611.5,491.9,410.4,81.4,845.3,682.0,3600.00
2023-02-11T12:00,0.00,1029.5,1004.7,545.0,467.0,78.0,895.9,732.1,574.0,491.8,82.1,895.9,771.0,3600.00
2023-02-11T13:00,0.00,1028.6,1003.9,596.0,515.0,81.0,918.6,787.5,599.5,518.0,81.5,918.6,792.1,3600.00
2023-02-11T14:00,0.00,1027.6,1003.0,584.0,504.0,80.0,914.8,773.8,561.4,484.5,76.9,914.8,743.8,3600.00
2023-02-11T15:00,0.00,1027.1,1002.6,511.0,435.0,76.0,882.9,692.0,464.8,395.7,69.1,882.9,629.4,3600.00
2023-02-11T16:00,0.00,1027.0,1002.5,385.0,317.0,68.0,813.0,547.7,321.1,264.4,56.7,813.0,456.8,3600.00
2023-02-11T17:00,0.00,1027.3,1002.7,222.0,167.0,55.0,668.9,350.6,150.5,113.2,37.3,668.9,237.7,3600.00
2023-02-11T18:00,0.00,1027.6,1002.6,56.0,35.0,21.0,288.0,114.4,0.0,0.0,0.0,0.0,0.0,1989.89
2023-02-11T19:00,0.00,1028.0,1002.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T20:00,0.00,1028.0,1002.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T21:00,0.00,1028.3,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T22:00,0.00,1028.4,1003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-11T23:00,0.00,1028.5,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T00:00,0.00,1028.5,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T01:00,0.00,1028.4,1003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T02:00,0.00,1028.3,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T03:00,0.00,1028.2,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T04:00,0.00,1027.8,1002.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T05:00,0.00,1027.8,1002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T06:00,0.00,1027.8,1002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T07:00,0.00,1028.0,1002.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T08:00,0.00,1028.3,1003.2,6.0,1.0,5.0,14.3,37.0,15.2,2.5,12.7,29.1,93.9,0.00
2023-02-12T09:00,0.00,1028.8,1003.8,112.0,60.0,52.0,381.8,216.9,172.8,92.6,80.2,388.5,334.5,3488.63
2023-02-12T10:00,0.00,1028.7,1003.8,264.0,174.0,90.0,555.5,439.8,322.5,212.6,109.9,555.5,537.3,3600.00
2023-02-12T11:00,0.00,1028.6,1003.8,421.0,332.0,89.0,754.7,617.7,469.1,369.9,99.2,754.7,688.3,3600.00
2023-02-12T12:00,0.00,1028.1,1003.5,436.0,282.0,154.0,536.2,738.5,459.0,296.9,162.1,536.2,777.4,3600.00
2023-02-12T13:00,0.00,1027.6,1003.1,549.0,421.0,128.0,744.6,793.9,552.2,423.4,128.7,744.6,798.5,3600.00
2023-02-12T14:00,0.00,1027.1,1002.6,549.0,436.0,113.0,784.6,780.2,527.9,419.2,108.6,784.6,750.2,3600.00
2023-02-12T15:00,0.00,1026.6,1002.2,461.0,329.0,132.0,661.5,698.3,419.6,299.5,120.2,661.5,635.7,3600.00
2023-02-12T16:00,0.00,1026.7,1002.2,355.0,243.0,112.0,616.1,553.8,296.7,203.1,93.6,616.1,462.8,3600.00
2023-02-12T17:00,0.00,1026.8,1002.3,198.0,115.0,83.0,452.8,356.6,135.2,78.5,56.7,452.8,243.4,3600.00
2023-02-12T18:00,0.00,1027.0,1002.3,39.0,14.0,25.0,113.2,120.0,0.0,0.0,0.0,0.0,0.0,918.43
2023-02-12T19:00,0.00,1027.2,1002.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T20:00,0.00,1027.4,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T21:00,0.00,1027.7,1002.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T22:00,0.00,1028.0,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-12T23:00,0.00,1028.1,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T00:00,0.00,1028.2,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T01:00,0.00,1028.4,1003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T02:00,0.00,1028.3,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T03:00,0.00,1028.2,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T04:00,0.00,1028.1,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T05:00,0.00,1028.2,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T06:00,0.00,1028.3,1003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T07:00,0.00,1028.4,1003.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T08:00,0.00,1028.6,1003.8,3.0,0.0,3.0,0.0,40.0,7.5,0.0,7.5,0.0,99.7,0.00
2023-02-13T09:00,0.00,1029.3,1004.6,109.0,63.0,46.0,395.2,222.8,166.6,96.3,70.3,396.9,340.6,3571.71
2023-02-13T10:00,0.00,1029.5,1004.9,258.0,169.0,89.0,531.9,446.0,314.4,206.0,108.5,531.9,543.5,3600.00
2023-02-13T11:00,0.00,1029.5,1005.0,363.0,213.0,150.0,479.1,624.1,404.1,237.1,167.0,479.1,694.7,3600.00
2023-02-13T12:00,0.00,1029.3,1004.9,511.0,404.0,107.0,761.2,744.9,537.7,425.1,112.6,761.2,783.9,3600.00
2023-02-13T13:00,0.00,1028.6,1004.3,557.0,452.0,105.0,792.6,800.4,560.2,454.6,105.6,792.6,805.0,3600.00
2023-02-13T14:00,0.00,1028.0,1003.7,561.0,469.0,92.0,836.8,786.6,539.5,451.1,88.5,836.8,756.6,3600.00
2023-02-13T15:00,0.00,1027.4,1003.2,488.0,401.0,87.0,798.8,704.6,444.6,365.3,79.3,798.8,641.9,3600.00
2023-02-13T16:00,0.00,1027.2,1002.9,355.0,258.0,97.0,646.7,559.9,297.3,216.0,81.2,646.7,468.9,3600.00
2023-02-13T17:00,0.00,1027.2,1002.8,210.0,148.0,62.0,573.0,362.5,144.4,101.8,42.6,573.0,249.2,3600.00
2023-02-13T18:00,0.00,1027.3,1002.8,56.0,32.0,24.0,254.4,125.7,0.0,0.0,0.0,0.0,0.0,2151.03
2023-02-13T19:00,0.00,1027.8,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T20:00,0.00,1027.9,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T21:00,0.00,1028.0,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T22:00,0.00,1028.1,1003.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-13T23:00,0.00,1027.8,1002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T00:00,0.00,1027.6,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T01:00,0.00,1027.3,1002.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T02:00,0.00,1026.9,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T03:00,0.00,1026.4,1001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T04:00,0.00,1025.8,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T05:00,0.00,1025.7,1000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T06:00,0.00,1025.6,1000.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T07:00,0.00,1025.7,1000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T08:00,0.00,1025.6,1000.8,7.0,2.0,5.0,27.0,43.0,17.2,4.9,12.3,56.4,105.7,0.00
2023-02-14T09:00,0.00,1025.8,1001.1,114.0,66.0,48.0,404.7,228.9,172.7,100.0,72.7,404.7,346.8,3600.00
2023-02-14T10:00,0.00,1025.5,1001.0,271.0,186.0,85.0,577.1,452.2,329.5,226.2,103.4,577.1,549.9,3600.00
2023-02-14T11:00,0.00,1025.3,1000.9,401.0,277.0,124.0,616.4,630.5,446.0,308.1,137.9,616.4,701.2,3600.00
2023-02-14T12:00,0.00,1024.6,1000.3,525.0,424.0,101.0,791.7,751.5,552.2,446.0,106.2,791.7,790.4,3600.00
2023-02-14T13:00,0.00,1023.3,999.1,581.0,493.0,88.0,857.2,806.9,584.3,495.8,88.5,857.2,811.5,3600.00
2023-02-14T14:00,0.00,1021.9,997.8,569.0,484.0,85.0,856.2,793.1,547.4,465.6,81.8,856.2,763.0,3600.00
2023-02-14T15:00,0.00,1021.3,997.2,498.0,415.0,83.0,818.9,711.0,454.0,378.3,75.7,818.9,648.2,3600.00
2023-02-14T16:00,0.00,1020.9,996.8,373.0,292.0,81.0,723.7,566.1,312.9,245.0,68.0,723.7,474.9,3600.00
2023-02-14T17:00,0.00,1020.8,996.6,206.0,130.0,76.0,495.0,368.4,142.6,90.0,52.6,495.0,255.1,3600.00
2023-02-14T18:00,0.00,1021.1,996.7,57.0,27.0,30.0,211.1,131.4,1.5,0.7,0.8,8.4,3.6,2231.39
2023-02-14T19:00,0.00,1021.7,997.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T20:00,0.00,1022.0,997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T21:00,0.00,1022.1,997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T22:00,0.00,1022.0,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-14T23:00,0.00,1022.1,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T00:00,0.00,1022.5,997.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T01:00,0.00,1022.8,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T02:00,0.00,1022.8,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T03:00,0.00,1023.1,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T04:00,0.00,1023.3,998.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T05:00,0.00,1023.6,998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T06:00,0.00,1023.9,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T07:00,0.00,1024.5,999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T08:00,0.00,1025.2,1000.4,8.0,3.0,5.0,39.4,46.0,19.4,7.3,12.1,83.5,111.7,0.00
2023-02-15T09:00,0.00,1026.1,1001.4,121.0,76.0,45.0,453.6,235.0,181.8,114.2,67.6,453.6,353.0,3600.00
2023-02-15T10:00,0.00,1026.4,1001.9,288.0,220.0,68.0,672.8,458.6,349.4,266.9,82.5,672.8,556.3,3600.00
2023-02-15T11:00,0.00,1026.7,1002.4,437.0,360.0,77.0,792.7,637.0,485.6,400.0,85.6,792.7,707.8,3600.00
2023-02-15T12:00,0.00,1026.9,1002.7,540.0,457.0,83.0,845.6,758.0,567.8,480.5,87.3,845.6,797.0,3600.00
2023-02-15T13:00,0.00,1026.4,1002.3,588.0,503.0,85.0,867.2,813.5,591.3,505.8,85.5,867.2,818.1,3600.00
2023-02-15T14:00,0.00,1026.1,1002.0,577.0,492.0,85.0,862.9,799.6,555.2,473.4,81.8,862.9,769.4,3600.00
2023-02-15T15:00,0.00,1026.0,1001.9,509.0,431.0,78.0,842.6,717.3,464.4,393.2,71.2,842.6,654.5,3600.00
2023-02-15T16:00,0.00,1025.9,1001.8,366.0,278.0,88.0,681.3,572.3,307.6,233.7,74.0,681.3,481.0,3600.00
2023-02-15T17:00,0.00,1025.9,1001.7,219.0,154.0,65.0,576.9,374.4,152.6,107.3,45.3,576.9,260.9,3600.00
2023-02-15T18:00,0.00,1026.4,1001.9,64.0,37.0,27.0,284.5,137.1,4.3,2.5,1.8,28.2,9.1,2311.55
2023-02-15T19:00,0.00,1027.3,1002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T20:00,0.00,1028.0,1003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T21:00,0.00,1028.4,1003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T22:00,0.00,1028.8,1003.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-15T23:00,0.00,1029.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T00:00,0.00,1029.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T01:00,0.00,1028.9,1003.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T02:00,0.00,1028.7,1003.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T03:00,0.00,1028.7,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T04:00,0.00,1028.5,1003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T05:00,0.00,1028.6,1003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T06:00,0.00,1028.7,1003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T07:00,0.00,1029.1,1003.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T08:00,0.00,1029.5,1004.2,10.0,4.0,6.0,51.0,49.1,24.0,9.6,14.4,110.1,117.9,0.00
2023-02-16T09:00,0.00,1030.2,1005.2,128.0,84.0,44.0,488.1,241.3,190.7,125.1,65.5,488.1,359.4,3600.00
2023-02-16T10:00,0.00,1030.3,1005.6,296.0,230.0,66.0,693.4,465.0,358.2,278.4,79.9,693.4,562.8,3600.00
2023-02-16T11:00,0.00,1030.4,1006.0,443.0,366.0,77.0,797.3,643.6,491.7,406.3,85.5,797.3,714.4,3600.00
2023-02-16T12:00,0.00,1030.1,1005.8,545.0,462.0,83.0,847.1,764.7,572.8,485.6,87.2,847.1,803.7,3600.00
2023-02-16T13:00,0.00,1029.4,1005.2,592.0,506.0,86.0,865.0,820.1,595.3,508.8,86.5,865.0,824.6,3600.00
2023-02-16T14:00,0.00,1028.6,1004.5,579.0,494.0,85.0,859.1,806.1,557.3,475.5,81.8,859.1,775.9,3600.00
2023-02-16T15:00,0.00,1028.0,1003.9,508.0,426.0,82.0,825.2,723.7,463.8,388.9,74.9,825.2,660.7,3600.00
2023-02-16T16:00,0.00,1027.8,1003.7,384.0,309.0,75.0,748.8,578.5,323.3,260.2,63.1,748.8,487.1,3600.00
2023-02-16T17:00,0.00,1027.9,1003.7,227.0,166.0,61.0,611.9,380.3,159.2,116.4,42.8,611.9,266.7,3600.00
2023-02-16T18:00,0.00,1028.1,1003.8,66.0,39.0,27.0,294.9,142.7,6.8,4.0,2.8,46.0,14.7,2391.45
2023-02-16T19:00,0.00,1028.4,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T20:00,0.00,1028.6,1003.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T21:00,0.00,1029.0,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T22:00,0.00,1029.3,1004.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-16T23:00,0.00,1029.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T00:00,0.00,1029.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T01:00,0.00,1029.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T02:00,0.00,1029.1,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T03:00,0.00,1029.1,1003.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T04:00,0.00,1029.0,1003.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T05:00,0.00,1029.2,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T06:00,0.00,1029.3,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T07:00,0.00,1029.5,1004.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T08:00,0.00,1029.7,1004.5,11.0,5.0,6.0,62.0,52.3,26.1,11.9,14.2,134.0,124.1,5.27
2023-02-17T09:00,0.00,1030.3,1005.5,136.0,93.0,43.0,526.3,247.6,200.9,137.4,63.5,526.3,365.8,3600.00
2023-02-17T10:00,0.00,1030.3,1005.7,308.0,244.0,64.0,725.2,471.6,371.9,294.6,77.3,725.2,569.4,3600.00
2023-02-17T11:00,0.00,1030.1,1005.7,457.0,383.0,74.0,825.6,650.2,506.8,424.7,82.1,825.6,721.0,3600.00
2023-02-17T12:00,0.00,1029.0,1004.9,562.0,481.0,81.0,873.9,771.3,590.4,505.3,85.1,873.9,810.3,3600.00
2023-02-17T13:00,0.00,1028.2,1004.2,610.0,527.0,83.0,893.3,826.7,613.3,529.9,83.5,893.3,831.2,3600.00
2023-02-17T14:00,0.00,1027.2,1003.2,599.0,517.0,82.0,891.5,812.7,576.7,497.7,78.9,891.5,782.4,3600.00
2023-02-17T15:00,0.00,1026.5,1002.6,528.0,450.0,78.0,863.7,730.1,482.4,411.1,71.3,863.7,667.0,3600.00
2023-02-17T16:00,0.00,1026.3,1002.3,404.0,333.0,71.0,798.1,584.7,340.8,280.9,59.9,798.1,493.1,3600.00
2023-02-17T17:00,0.00,1026.5,1002.4,242.0,184.0,58.0,667.5,386.3,170.7,129.8,40.9,667.5,272.5,3600.00
2023-02-17T18:00,0.00,1026.7,1002.4,74.0,46.0,28.0,342.3,148.4,10.1,6.3,3.8,71.9,20.2,2471.04
2023-02-17T19:00,0.00,1027.1,1002.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T20:00,0.00,1027.3,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T21:00,0.00,1027.7,1002.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2023-02-17T22:00,0.00,1028.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
